Country Name,Country Code,year,consumption,government,investment,gdp,net_exports
Palau,PLW,2012,5.563944051528782,0.3281130840164368,0.6683942436476799,1,-1.780288416520042
Palau,PLW,2013,-1.8250152088475984,-0.47650517414761207,0.7215496667671463,1,0.36424492652054574
Palau,PLW,2014,1.4752053940257097,0.3325840700295891,2.146465615160341,1,-1.29725195084774
Palau,PLW,2015,0.7370702269965403,0.1425032086369191,0.31852104176285,1,1.277967282496923
Palau,PLW,2016,-15.621987571522677,-5.430416132101743,-3.366125926334202,1,6.891867274881216
Palau,PLW,2017,-0.4485292670783186,-0.1423039078398683,-0.49080812536553675,1,2.563177142468243
Palau,PLW,2018,3.917913805454783,14.632643456796071,-42.479963377967614,1,21.927229764165766
Palau,PLW,2019,-3.13088706859076,1.1764552506258594,27.85539953606805,1,-28.137421270010247
Palau,PLW,2020,-0.7747239200043865,-0.6523441101943067,-0.8954396020459037,1,2.7556915066404466
Palau,PLW,2021,0.4518390402815072,0.1871375437104929,0.7475021668371779,1,0.06063553985590908
Palau,PLW,2022,2.6321478477719396,1.7583112818800029,-2.8833136788644995,1,-1.8964281022928082
Palau,PLW,2023,-3.4347779973770494,-0.15644177439936305,-3.6791062674090527,1,9.0524797997525
Papua New Guinea,PNG,1991,NA,NA,NA,1,NA
Papua New Guinea,PNG,1992,NA,NA,NA,1,NA
Papua New Guinea,PNG,1993,NA,NA,NA,1,NA
Papua New Guinea,PNG,1994,NA,NA,NA,1,NA
Papua New Guinea,PNG,1995,NA,NA,NA,1,NA
Papua New Guinea,PNG,1996,NA,NA,NA,1,NA
Papua New Guinea,PNG,1997,NA,NA,NA,1,NA
Papua New Guinea,PNG,1998,NA,NA,NA,1,NA
Papua New Guinea,PNG,1999,NA,NA,NA,1,NA
Papua New Guinea,PNG,2000,NA,NA,NA,1,NA
Papua New Guinea,PNG,2001,NA,NA,NA,1,NA
Papua New Guinea,PNG,2002,NA,NA,NA,1,NA
Papua New Guinea,PNG,2003,NA,NA,NA,1,NA
Papua New Guinea,PNG,2004,NA,NA,NA,1,NA
Papua New Guinea,PNG,2005,NA,NA,NA,1,NA
Papua New Guinea,PNG,2006,NA,NA,NA,1,NA
Papua New Guinea,PNG,2007,NA,NA,NA,1,NA
Papua New Guinea,PNG,2008,NA,NA,NA,1,NA
Papua New Guinea,PNG,2009,NA,NA,NA,1,NA
Papua New Guinea,PNG,2010,NA,NA,NA,1,NA
Papua New Guinea,PNG,2011,NA,NA,NA,1,NA
Papua New Guinea,PNG,2012,NA,NA,NA,1,NA
Papua New Guinea,PNG,2013,NA,NA,NA,1,NA
Papua New Guinea,PNG,2014,NA,NA,NA,1,NA
Papua New Guinea,PNG,2015,NA,NA,NA,1,NA
Papua New Guinea,PNG,2016,NA,NA,NA,1,NA
Papua New Guinea,PNG,2017,NA,NA,NA,1,NA
Papua New Guinea,PNG,2018,NA,NA,NA,1,NA
Papua New Guinea,PNG,2019,NA,NA,NA,1,NA
Papua New Guinea,PNG,2020,NA,NA,NA,1,NA
Papua New Guinea,PNG,2021,NA,NA,NA,1,NA
Papua New Guinea,PNG,2022,NA,NA,NA,1,NA
Papua New Guinea,PNG,2023,NA,NA,NA,1,NA
Samoa,WSM,1991,NA,NA,NA,1,NA
Samoa,WSM,1992,NA,NA,NA,1,NA
Samoa,WSM,1993,NA,NA,NA,1,NA
Samoa,WSM,1994,NA,NA,NA,1,NA
Samoa,WSM,1995,NA,NA,NA,1,NA
Samoa,WSM,1996,NA,NA,NA,1,NA
Samoa,WSM,1997,NA,NA,NA,1,NA
Samoa,WSM,1998,NA,NA,NA,1,NA
Samoa,WSM,1999,NA,NA,NA,1,NA
Samoa,WSM,2000,NA,NA,NA,1,NA
Samoa,WSM,2001,NA,NA,NA,1,NA
Samoa,WSM,2002,NA,NA,NA,1,NA
Samoa,WSM,2003,NA,NA,NA,1,NA
Samoa,WSM,2004,NA,NA,NA,1,NA
Samoa,WSM,2005,NA,NA,NA,1,NA
Samoa,WSM,2006,NA,NA,NA,1,NA
Samoa,WSM,2007,NA,NA,NA,1,NA
Samoa,WSM,2008,NA,NA,NA,1,NA
Samoa,WSM,2009,NA,NA,NA,1,NA
Samoa,WSM,2010,0.07302880216287701,0.16572579756500708,0.22559180788114125,1,-0.4252549941402247
Samoa,WSM,2011,0.2757417698814864,0.04038174373863971,0.8918393775057164,1,-0.9493946351982225
Samoa,WSM,2012,0.4736243730852127,-0.12613961846384703,-0.5846345958392641,1,1.540217890073539
Samoa,WSM,2013,36.51702532077589,6.6164377472550395,-42.252446177812665,1,76.16349223127871
Samoa,WSM,2014,2.4943591710620447,2.1887436576647312,4.372550869702059,1,-8.141401298709505
Samoa,WSM,2015,-0.0368910125865553,-0.15412066689545315,0.20768977972965347,1,0.6243235378033373
Samoa,WSM,2016,0.2816957707982588,-0.22737196701839546,0.6427210835405808,1,0.26611115037265365
Samoa,WSM,2017,1.6288038252560506,-0.3477848023833346,-2.430598448183919,1,2.1026331319643363
Samoa,WSM,2018,0.09527070348250335,-3.4055338455513118,-0.9148836278787139,1,8.149484453596493
Samoa,WSM,2019,0.45433868844992187,0.38390897108969435,0.5138880199949166,1,0.3044041508126787
Samoa,WSM,2020,-0.7705673238411923,-0.0814957085111789,0.25017041029127796,1,1.9447082664360225
Samoa,WSM,2021,-0.9982694044962833,0.0010587341365166526,0.48424268926138025,1,1.7135810513597125
Samoa,WSM,2022,0.3683762198465939,-0.2735053400183008,0.7004430369675221,1,0.21813404812889764
Samoa,WSM,2023,0.3043109474869242,-0.10414179132020082,0.6176536488501091,1,0.6846267810228821
Sao Tome and Principe,STP,1991,NA,NA,NA,1,NA
Sao Tome and Principe,STP,1992,NA,NA,NA,1,NA
Sao Tome and Principe,STP,1993,NA,NA,NA,1,NA
Sao Tome and Principe,STP,1994,NA,NA,NA,1,NA
Sao Tome and Principe,STP,1995,NA,NA,NA,1,NA
Sao Tome and Principe,STP,1996,NA,NA,NA,1,NA
Sao Tome and Principe,STP,1997,NA,NA,NA,1,NA
Sao Tome and Principe,STP,1998,NA,NA,NA,1,NA
Sao Tome and Principe,STP,1999,NA,NA,NA,1,NA
Sao Tome and Principe,STP,2000,NA,NA,NA,1,NA
Sao Tome and Principe,STP,2001,NA,NA,NA,1,NA
Sao Tome and Principe,STP,2002,NA,NA,NA,1,NA
Sao Tome and Principe,STP,2003,NA,NA,NA,1,NA
Sao Tome and Principe,STP,2004,NA,NA,NA,1,NA
Sao Tome and Principe,STP,2005,NA,NA,NA,1,NA
Sao Tome and Principe,STP,2006,NA,NA,NA,1,NA
Sao Tome and Principe,STP,2007,NA,NA,NA,1,NA
Sao Tome and Principe,STP,2008,NA,NA,NA,1,NA
Sao Tome and Principe,STP,2009,NA,NA,NA,1,NA
Sao Tome and Principe,STP,2010,NA,NA,NA,1,NA
Sao Tome and Principe,STP,2011,NA,NA,NA,1,NA
Sao Tome and Principe,STP,2012,NA,NA,NA,1,NA
Sao Tome and Principe,STP,2013,NA,NA,NA,1,NA
Sao Tome and Principe,STP,2014,NA,NA,NA,1,NA
Sao Tome and Principe,STP,2015,NA,NA,NA,1,NA
Sao Tome and Principe,STP,2016,NA,NA,NA,1,NA
Sao Tome and Principe,STP,2017,NA,NA,NA,1,NA
Sao Tome and Principe,STP,2018,NA,NA,NA,1,NA
Sao Tome and Principe,STP,2019,NA,NA,NA,1,NA
Sao Tome and Principe,STP,2020,NA,NA,NA,1,NA
Sao Tome and Principe,STP,2021,NA,NA,NA,1,NA
Sao Tome and Principe,STP,2022,NA,NA,NA,1,NA
Sao Tome and Principe,STP,2023,NA,NA,NA,1,NA
Seychelles,SYC,1991,-0.24023274362545796,-1.0845354796147531e-5,-0.3116930483763462,1,1.80574307765542
Seychelles,SYC,1992,2.4751155799168285,0.42658370421640807,0.046870627773522786,1,-1.241669790316451
Seychelles,SYC,1993,1.8059673115452646,0.17907832626594908,0.6427860908916454,1,-1.5638261912327844
Seychelles,SYC,1994,5.050925662270398,0.29568943051928726,-0.494229944530967,1,-2.3428124067161002
Seychelles,SYC,1995,21.058073027792883,-2.535671874811248,-0.17517694206421797,1,-16.262815108628953
Seychelles,SYC,1996,0.7125044353139125,0.3047496678194834,0.5487570844616062,1,-0.3786585671520575
Seychelles,SYC,1997,0.5361622920604431,0.2006251655509872,0.33136817669323754,1,0.06285251802885694
Seychelles,SYC,1998,1.0773532568598045,0.7479628114301252,3.3842936133708768,1,-5.606370835243312
Seychelles,SYC,1999,-7.494010189689237,-1.6744339892647757,3.388121361697903,1,1.936179110316122
Seychelles,SYC,2000,-3.0846981128425734,1.8654574880860284,-1.841452107632892,1,6.922754912481518
Seychelles,SYC,2001,-1.6377538268304572,0.35120553601834115,-2.500407802823086,1,6.551624932884575
Seychelles,SYC,2002,-0.9230329175900395,3.633936814042856,-4.216189207198807,1,8.558991004491434
Seychelles,SYC,2003,-0.0751525235386126,0.43832465003842674,1.3457848841890667,1,-1.238531775371214
Seychelles,SYC,2004,-1.7456324451932503,-0.45153875042495856,0.39734570841629513,1,1.7969071356987958
Seychelles,SYC,2005,1.6734208803368453,0.53898306099769,0.12086879157400202,1,-0.5241887867379951
Seychelles,SYC,2006,1.711635618154588,0.5500547430589035,0.11778012410530003,1,-0.5501299684332386
Seychelles,SYC,2007,-1.5675229073542578,-0.4611921978693936,0.5743334634706099,1,1.617143074302375
Seychelles,SYC,2008,-5.493755032668706,1.8889156429744847,1.2909829531767374,1,4.084072219773468
Seychelles,SYC,2009,1.359919129507754,-0.35320889930683197,0.41626486741860286,1,-0.8914358266810144
Seychelles,SYC,2010,0.15553062910471233,0.021090693899003827,1.9991635313106784,1,-2.672175292402606
Seychelles,SYC,2011,1.367305619157036,0.37580545694054723,-0.0723189770102577,1,0.008979258159055592
Seychelles,SYC,2012,0.32287114416505847,-0.08205380704267404,1.2242108759470456,1,-1.2941874990102775
Seychelles,SYC,2013,-9.493433945877749,0.5939000259496721,3.9346233474104775,1,3.259853888813269
Seychelles,SYC,2014,3.2107593124250156,-0.06785042879597865,-0.005461139844926741,1,-1.8022509374353253
Seychelles,SYC,2015,0.17458809213366247,0.2655164651965369,0.032257541968488686,1,0.7933740027565633
Seychelles,SYC,2016,1.2384439343161064,0.23130643440722556,0.09724434860618675,1,-0.3346160618453115
Seychelles,SYC,2017,0.8855562362363331,0.10560365305350222,0.1606288907711382,1,-0.04630161389178067
Seychelles,SYC,2018,1.802465687018886,0.4969654922578146,-0.3005496912712394,1,-0.4988891996093191
Seychelles,SYC,2019,0.30021079734720985,0.087908156486424,0.24678237501287154,1,0.4527849729944553
Seychelles,SYC,2020,-0.08718609553908947,-0.09923033919475469,0.27258556798160277,1,0.8131217283257606
Seychelles,SYC,2021,14.821241394559832,-0.7975039637694753,-8.800446724684386,1,-4.992114019282376
Seychelles,SYC,2022,0.092400680743078,-0.2227747653715616,0.075975829825452,1,0.8310182331263143
Seychelles,SYC,2023,1.290326329057543,0.835323917471122,0.39488326698400433,1,-0.6729212232060748
Singapore,SGP,1991,0.5422075724209849,0.11806652455949329,0.5142081614501061,1,0.3098191967366486
Singapore,SGP,1992,0.4454858466661843,0.03770361253891268,0.4947223629913856,1,0.08345761239412042
Singapore,SGP,1993,0.5949978365876306,0.12685463442264425,0.2461019242569664,1,0.027022987239800678
Singapore,SGP,1994,0.2986212303453101,-0.003943694826543044,0.2535409422587676,1,0.33982840189239094
Singapore,SGP,1995,0.36274252201793816,0.12699379033239994,0.4801026827387473,1,0.09190713908843806
Singapore,SGP,1996,0.56976161294722,0.19599945447106432,0.950056825930809,1,0.04026003545938206
Singapore,SGP,1997,0.3688374376748144,0.07587711297579967,0.4314042928371639,1,-0.00651374194332921
Singapore,SGP,1998,0.043153651520799884,-0.33734618867522503,0.7952644755766243,1,-2.0765461034464354
Singapore,SGP,1999,0.8250731806562678,0.12155041994887553,-0.2653033543742498,1,-0.06967499608743277
Singapore,SGP,2000,0.8585098187358343,0.2150068996522078,0.38436994623890924,1,-0.535637796357233
Singapore,SGP,2001,-3.9278779603673324,-0.5437892701788314,1.512179797003389,1,-3.6537941034316184
Singapore,SGP,2002,0.5749438732647905,0.14405728687442468,-0.6952434292115047,1,0.8211918763584929
Singapore,SGP,2003,0.1621487171540513,0.024671817235959605,-0.2953091448431586,1,1.5719899054745134
Singapore,SGP,2004,0.262025040329027,0.01210113018161386,0.2447208940690894,1,-0.01648040227295855
Singapore,SGP,2005,0.3110318637214971,0.059505901239706276,0.11713886494039323,1,0.5774533995302784
Singapore,SGP,2006,0.30023228722705647,0.08585197498041078,0.23979672716237774,1,0.3784099607313849
Singapore,SGP,2007,0.35220785092941037,0.028087627091223602,0.39484458677463113,1,0.4057419721488178
Singapore,SGP,2008,1.2819915633577068,0.33214213347578564,1.404903568073383,1,-3.9489933133162554
Singapore,SGP,2009,3.1169960495126445,3.874637872004046,11.34895970502979,1,26.40084277060734
Singapore,SGP,2010,0.2011825493772929,0.07523011058752074,0.12962683955190163,1,0.40276248600561515
Singapore,SGP,2011,0.24150916416047116,-0.0030216194745502334,0.26619569123683107,1,0.7765798483042996
Singapore,SGP,2012,0.3346364288521407,0.018751520520002406,0.5063783864709593,1,-0.3252509247880685
Singapore,SGP,2013,0.43766838061823166,0.22735796657519483,0.34609356525755963,1,0.18443035399057184
Singapore,SGP,2014,0.35272085958523564,0.015780042773742006,0.2940213098013512,1,0.5438751982941885
Singapore,SGP,2015,0.9148323053420178,0.28817796367854803,0.1810272288349526,1,1.211246088867473
Singapore,SGP,2016,0.4396580656624486,0.1061207299337322,0.04030692489421392,1,-0.05459367329344953
Singapore,SGP,2017,0.3361773483872597,0.0767851279331164,0.2992649844661669,1,0.20585486600489666
Singapore,SGP,2018,0.532665480007693,0.08341137580083959,-0.37401464924303984,1,0.7969634761252045
Singapore,SGP,2019,0.9936117717096667,0.25298052670332494,0.4457238645799033,1,0.05821622722501741
Singapore,SGP,2020,0.9057158638476208,-0.3487843537597717,0.9025817370980302,1,-0.5844827123015311
Singapore,SGP,2021,0.3282561368110448,0.04835347317391084,0.5361155626581905,1,0.2338617158519194
Singapore,SGP,2022,0.6450732164692118,-0.05504978370546969,0.16047923880765727,1,0.11393738247654728
Singapore,SGP,2023,1.4661140061118814,0.2613096394693595,-0.05043189486142332,1,2.6636166116125963
Solomon Islands,SLB,1991,-4.133989901402207,NA,-0.27859889192898746,1,2.7173447992877477
Solomon Islands,SLB,1992,-1.0213577245503296,NA,0.03725143067791081,1,0.6248777353152558
Solomon Islands,SLB,1993,9.095781078283428,NA,0.6496603115307346,1,-3.821311282647793
Solomon Islands,SLB,1994,2.8528439204457845,NA,0.1637319012053511,1,-0.9019960610076216
Solomon Islands,SLB,1995,0.26633467129621285,NA,-0.1674310088901435,1,0.6811242884664513
Solomon Islands,SLB,1996,-17.5594066224992,NA,-0.8928748505823992,1,8.658241446134042
Solomon Islands,SLB,1997,0.016632307807448617,NA,-0.7129618096846034,1,4.686194004808567
Solomon Islands,SLB,1998,-32.0995173110011,NA,4.372175651155846,1,6.719899223895725
Solomon Islands,SLB,1999,-7.796199981111704,NA,10.466218441139278,1,-27.760831651601194
Solomon Islands,SLB,2000,0.5789167737207697,NA,0.17277851591644836,1,0.04115304029714684
Solomon Islands,SLB,2001,0.6650346289343695,NA,0.06299899773757331,1,0.8839694393612906
Solomon Islands,SLB,2002,2.935064000661154,NA,0.9796896694217805,1,-2.7964713109359307
Solomon Islands,SLB,2003,-2.1966237077300765,NA,0.5884802887986091,1,1.1548118195399162
Solomon Islands,SLB,2004,1.4219357518031717,0.8743797932514832,0.1957171669673908,1,-1.0129604772948744
Solomon Islands,SLB,2005,3.672469762051491,2.7082651651546246,1.0191570349814736,1,-0.3082046832778543
Solomon Islands,SLB,2006,0.67805474067995,0.033837461165120826,0.04070919074356777,1,-2.395871569117824
Solomon Islands,SLB,2007,1.1142378478008028,-0.2421016971058874,0.6752481790553106,1,-2.284384855347505
Solomon Islands,SLB,2008,0.303480423464902,-0.1321273293351834,0.1176401127636769,1,1.3982658233883585
Solomon Islands,SLB,2009,-0.32309567327222277,-0.0077118392888281375,-0.17560960263409695,1,0.735502389699572
Solomon Islands,SLB,2010,0.9243252054843687,0.34921551058408257,1.4705606440373873,1,-1.2138035669593026
Solomon Islands,SLB,2011,-0.4927803652115311,-0.7844307020524584,-1.5659489240150886,1,2.3179124363046677
Solomon Islands,SLB,2012,-0.2719527769864502,-0.9557071871875349,0.3052961684165096,1,2.4071403875873933
Solomon Islands,SLB,2013,1.6398034597029338,1.213352430922121,-0.07991093849285917,1,-0.609796191018584
Solomon Islands,SLB,2014,2.401542699940846,0.7446600582712248,-0.8215575659127785,1,-3.878090999283303
Solomon Islands,SLB,2015,1.7714611915549172,0.8327019694218103,1.6096004070325716,1,-1.9158431600580972
Solomon Islands,SLB,2016,0.6159805220326199,0.22312688641673886,0.1422107092889445,1,0.4231584661914772
Solomon Islands,SLB,2017,-0.5379842517293443,-0.5198873503982453,0.9986228068938826,1,1.1595387525474499
Solomon Islands,SLB,2018,3.0745827143253837,1.400374461398304,0.4366835247906348,1,-1.980573977281024
Solomon Islands,SLB,2019,1.8892438705299832,1.034374878346969,2.185069844194118,1,-3.0897250638197695
Solomon Islands,SLB,2020,3.8586447499164818,1.2230332271850235,0.8407295457521383,1,-3.1992397489815243
Solomon Islands,SLB,2021,-2.115668244604391,-1.6522300176477458,-0.45549528827185787,1,-3.20008009311951
Solomon Islands,SLB,2022,-0.3847351713286161,-1.150109763256924,2.8015021121805495,1,-9.235030394474219
Solomon Islands,SLB,2023,NA,NA,NA,1,NA
St. Vincent and the Grenadines,VCT,1991,NA,NA,NA,1,NA
St. Vincent and the Grenadines,VCT,1992,NA,NA,NA,1,NA
St. Vincent and the Grenadines,VCT,1993,NA,NA,NA,1,NA
St. Vincent and the Grenadines,VCT,1994,NA,NA,NA,1,NA
St. Vincent and the Grenadines,VCT,1995,NA,NA,NA,1,NA
St. Vincent and the Grenadines,VCT,1996,NA,NA,NA,1,NA
St. Vincent and the Grenadines,VCT,1997,NA,NA,NA,1,NA
St. Vincent and the Grenadines,VCT,1998,NA,NA,NA,1,NA
St. Vincent and the Grenadines,VCT,1999,NA,NA,NA,1,NA
St. Vincent and the Grenadines,VCT,2000,NA,NA,NA,1,NA
St. Vincent and the Grenadines,VCT,2001,NA,NA,NA,1,NA
St. Vincent and the Grenadines,VCT,2002,NA,NA,NA,1,NA
St. Vincent and the Grenadines,VCT,2003,NA,NA,NA,1,NA
St. Vincent and the Grenadines,VCT,2004,NA,NA,NA,1,NA
St. Vincent and the Grenadines,VCT,2005,NA,NA,NA,1,NA
St. Vincent and the Grenadines,VCT,2006,NA,NA,NA,1,NA
St. Vincent and the Grenadines,VCT,2007,NA,NA,NA,1,NA
St. Vincent and the Grenadines,VCT,2008,NA,NA,NA,1,NA
St. Vincent and the Grenadines,VCT,2009,NA,NA,NA,1,NA
St. Vincent and the Grenadines,VCT,2010,NA,NA,NA,1,NA
St. Vincent and the Grenadines,VCT,2011,NA,NA,NA,1,NA
St. Vincent and the Grenadines,VCT,2012,NA,NA,NA,1,NA
St. Vincent and the Grenadines,VCT,2013,NA,NA,NA,1,NA
St. Vincent and the Grenadines,VCT,2014,NA,NA,NA,1,NA
St. Vincent and the Grenadines,VCT,2015,NA,NA,NA,1,NA
St. Vincent and the Grenadines,VCT,2016,NA,NA,NA,1,NA
St. Vincent and the Grenadines,VCT,2017,NA,NA,NA,1,NA
St. Vincent and the Grenadines,VCT,2018,NA,NA,NA,1,NA
St. Vincent and the Grenadines,VCT,2019,NA,NA,NA,1,NA
St. Vincent and the Grenadines,VCT,2020,NA,NA,NA,1,NA
St. Vincent and the Grenadines,VCT,2021,NA,NA,NA,1,NA
St. Vincent and the Grenadines,VCT,2022,NA,NA,NA,1,NA
St. Vincent and the Grenadines,VCT,2023,NA,NA,NA,1,NA
St. Lucia,LCA,1991,NA,NA,NA,1,NA
St. Lucia,LCA,1992,NA,NA,NA,1,NA
St. Lucia,LCA,1993,NA,NA,NA,1,NA
St. Lucia,LCA,1994,NA,NA,NA,1,NA
St. Lucia,LCA,1995,NA,NA,NA,1,NA
St. Lucia,LCA,1996,NA,NA,NA,1,NA
St. Lucia,LCA,1997,NA,NA,NA,1,NA
St. Lucia,LCA,1998,NA,NA,NA,1,NA
St. Lucia,LCA,1999,NA,NA,NA,1,NA
St. Lucia,LCA,2000,NA,NA,NA,1,NA
St. Lucia,LCA,2001,NA,NA,NA,1,NA
St. Lucia,LCA,2002,NA,NA,NA,1,NA
St. Lucia,LCA,2003,NA,NA,NA,1,NA
St. Lucia,LCA,2004,NA,NA,NA,1,NA
St. Lucia,LCA,2005,NA,NA,NA,1,NA
St. Lucia,LCA,2006,NA,NA,NA,1,NA
St. Lucia,LCA,2007,NA,NA,NA,1,NA
St. Lucia,LCA,2008,NA,NA,NA,1,NA
St. Lucia,LCA,2009,NA,NA,NA,1,NA
St. Lucia,LCA,2010,NA,NA,NA,1,NA
St. Lucia,LCA,2011,NA,NA,NA,1,NA
St. Lucia,LCA,2012,NA,NA,NA,1,NA
St. Lucia,LCA,2013,NA,NA,NA,1,NA
St. Lucia,LCA,2014,NA,NA,NA,1,NA
St. Lucia,LCA,2015,NA,NA,NA,1,NA
St. Lucia,LCA,2016,NA,NA,NA,1,NA
St. Lucia,LCA,2017,NA,NA,NA,1,NA
St. Lucia,LCA,2018,NA,NA,NA,1,NA
St. Lucia,LCA,2019,NA,NA,NA,1,NA
St. Lucia,LCA,2020,NA,NA,NA,1,NA
St. Lucia,LCA,2021,NA,NA,NA,1,NA
St. Lucia,LCA,2022,NA,NA,NA,1,NA
St. Lucia,LCA,2023,NA,NA,NA,1,NA
St. Kitts and Nevis,KNA,1991,NA,NA,NA,1,NA
St. Kitts and Nevis,KNA,1992,NA,NA,NA,1,NA
St. Kitts and Nevis,KNA,1993,NA,NA,NA,1,NA
St. Kitts and Nevis,KNA,1994,NA,NA,NA,1,NA
St. Kitts and Nevis,KNA,1995,NA,NA,NA,1,NA
St. Kitts and Nevis,KNA,1996,NA,NA,NA,1,NA
St. Kitts and Nevis,KNA,1997,NA,NA,NA,1,NA
St. Kitts and Nevis,KNA,1998,NA,NA,NA,1,NA
St. Kitts and Nevis,KNA,1999,NA,NA,NA,1,NA
St. Kitts and Nevis,KNA,2000,NA,NA,NA,1,NA
St. Kitts and Nevis,KNA,2001,NA,NA,NA,1,NA
St. Kitts and Nevis,KNA,2002,NA,NA,NA,1,NA
St. Kitts and Nevis,KNA,2003,NA,NA,NA,1,NA
St. Kitts and Nevis,KNA,2004,NA,NA,NA,1,NA
St. Kitts and Nevis,KNA,2005,NA,NA,NA,1,NA
St. Kitts and Nevis,KNA,2006,NA,NA,NA,1,NA
St. Kitts and Nevis,KNA,2007,NA,NA,NA,1,NA
St. Kitts and Nevis,KNA,2008,NA,NA,NA,1,NA
St. Kitts and Nevis,KNA,2009,NA,NA,NA,1,NA
St. Kitts and Nevis,KNA,2010,NA,NA,NA,1,NA
St. Kitts and Nevis,KNA,2011,NA,NA,NA,1,NA
St. Kitts and Nevis,KNA,2012,NA,NA,NA,1,NA
St. Kitts and Nevis,KNA,2013,NA,NA,NA,1,NA
St. Kitts and Nevis,KNA,2014,NA,NA,NA,1,NA
St. Kitts and Nevis,KNA,2015,NA,NA,NA,1,NA
St. Kitts and Nevis,KNA,2016,NA,NA,NA,1,NA
St. Kitts and Nevis,KNA,2017,NA,NA,NA,1,NA
St. Kitts and Nevis,KNA,2018,NA,NA,NA,1,NA
St. Kitts and Nevis,KNA,2019,NA,NA,NA,1,NA
St. Kitts and Nevis,KNA,2020,NA,NA,NA,1,NA
St. Kitts and Nevis,KNA,2021,NA,NA,NA,1,NA
St. Kitts and Nevis,KNA,2022,NA,NA,NA,1,NA
St. Kitts and Nevis,KNA,2023,NA,NA,NA,1,NA
Suriname,SUR,1991,NA,NA,NA,1,NA
Suriname,SUR,1992,NA,NA,NA,1,NA
Suriname,SUR,1993,NA,NA,NA,1,NA
Suriname,SUR,1994,NA,NA,NA,1,NA
Suriname,SUR,1995,NA,NA,NA,NA,NA
Suriname,SUR,1996,NA,NA,NA,1,NA
Suriname,SUR,1997,NA,NA,NA,1,NA
Suriname,SUR,1998,NA,NA,NA,1,NA
Suriname,SUR,1999,NA,NA,NA,1,NA
Suriname,SUR,2000,NA,NA,NA,1,NA
Suriname,SUR,2001,NA,NA,NA,1,NA
Suriname,SUR,2002,NA,NA,NA,1,NA
Suriname,SUR,2003,NA,NA,NA,1,NA
Suriname,SUR,2004,NA,NA,NA,1,NA
Suriname,SUR,2005,NA,NA,NA,1,NA
Suriname,SUR,2006,NA,NA,NA,1,NA
Suriname,SUR,2007,NA,NA,NA,1,NA
Suriname,SUR,2008,NA,NA,NA,1,NA
Suriname,SUR,2009,NA,NA,NA,1,NA
Suriname,SUR,2010,NA,NA,NA,1,NA
Suriname,SUR,2011,NA,NA,NA,1,NA
Suriname,SUR,2012,NA,NA,NA,1,NA
Suriname,SUR,2013,NA,NA,NA,1,NA
Suriname,SUR,2014,NA,NA,NA,1,NA
Suriname,SUR,2015,NA,NA,NA,1,NA
Suriname,SUR,2016,NA,NA,NA,1,NA
Suriname,SUR,2017,NA,NA,NA,1,NA
Suriname,SUR,2018,NA,NA,NA,1,NA
Suriname,SUR,2019,NA,NA,NA,1,NA
Suriname,SUR,2020,NA,NA,NA,1,NA
Suriname,SUR,2021,NA,NA,NA,1,NA
Suriname,SUR,2022,NA,NA,NA,1,NA
Suriname,SUR,2023,NA,NA,NA,1,NA
Timor-Leste,TLS,1991,NA,NA,NA,1,NA
Timor-Leste,TLS,1992,NA,NA,NA,1,NA
Timor-Leste,TLS,1993,NA,NA,NA,1,NA
Timor-Leste,TLS,1994,NA,NA,NA,1,NA
Timor-Leste,TLS,1995,NA,NA,NA,1,NA
Timor-Leste,TLS,1996,NA,NA,NA,1,NA
Timor-Leste,TLS,1997,NA,NA,NA,1,NA
Timor-Leste,TLS,1998,NA,NA,NA,1,NA
Timor-Leste,TLS,1999,NA,NA,NA,1,NA
Timor-Leste,TLS,2000,NA,NA,NA,1,NA
Timor-Leste,TLS,2001,2.640102962295046,1.9067962096593216,0.012675231882988075,1,-1.7935703840329402
Timor-Leste,TLS,2002,0.4410124602836171,0.2265534148262977,0.2277897874063434,1,0.6937962567449906
Timor-Leste,TLS,2003,16.26728159755041,13.390539567875388,2.567768296968682,1,-17.713972327000313
Timor-Leste,TLS,2004,-53.869032079914184,-58.52201429138154,-15.783187713685525,1,71.36424166452791
Timor-Leste,TLS,2005,-6.217949776858684,-5.754471010707488,-0.26055136589862166,1,7.585313419408573
Timor-Leste,TLS,2006,-1.5972197606153324,-4.043668370317936,0.8038969734395195,1,1.797949580803722
Timor-Leste,TLS,2007,2.9397187693392866,2.4897064959866544,0.6702769740756236,1,-2.610428110480378
Timor-Leste,TLS,2008,0.6011317037261944,0.9758463955240496,1.1317581981916212,1,-0.7334710315686357
Timor-Leste,TLS,2009,2.4125226127403003,1.5836185173657702,1.848760193983851,1,-3.2619373583074833
Timor-Leste,TLS,2010,0.4678609651072593,0.20031717827414894,0.12968391372829424,1,0.4131241749842913
Timor-Leste,TLS,2011,-0.9962852381143696,-1.125539302857844,4.291648706524052,1,-2.3271373512173312
Timor-Leste,TLS,2012,-0.12145196480138255,-0.31932286525276,-1.6490599197192761,1,2.3463103828288534
Timor-Leste,TLS,2013,-2.1194265727500237,-3.3902077111904645,-3.345359235847697,1,6.664253327081807
Timor-Leste,TLS,2014,2.188955512678437,1.4394353354530023,0.5118672558891664,1,-1.824114981292363
Timor-Leste,TLS,2015,0.4248476390854091,0.8546318346097516,-0.5502983052071336,1,1.381561710027199
